label,timestamp,kind,url,status,bytes,note
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-eccbc87e4b5ce2fe28308fd9f2a7baf3a.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Tema/logo.png,200,6029,image/png
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Tema/style.css,200,16416,text/css
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/qinternet/alibox/jquery.min.js,200,93870,application/javascript
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/qinternet/alibox/lightbox/jquery.lightbox.min.js,200,16978,application/javascript
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/qinternet/alibox/lightbox/themes/facebook/jquery.lightbox.css,200,5789,text/css
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/qinternet/flexslider/flexslider.css,200,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/qinternet/flexslider/jquery.flexslider.js,200,41110,application/javascript
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/qinternet/font.css,200,2151,text/css
